direction,direction_display,source_accent,target_accent,shortlist_question_no,source_id,source_speaker_id,utterance_id,transcript,source_original_path,phonos_original_path,seedvc_original_path,tvtsyn_original_path,phonos_item_id,phonos_checkpoint,phonos_target_ref_id,phonos_target_ref_path,phonos_accent_prediction,phonos_target_probability_pct,phonos_nisqa_mos,seedvc_item_id,seedvc_target_ref_id,seedvc_target_ref_path,seedvc_accent_prediction,seedvc_recall_tgt_hit,seedvc_nisqa_mos,tvtsyn_item_id,tvtsyn_accent_prediction,tvtsyn_recall_src_hit,tvtsyn_nisqa_mos,sample_group_id,sample_id,original_audio,original_audio_url,original_duration_sec,original_sha256,phonos_audio,phonos_audio_url,phonos_duration_sec,phonos_sha256,seedvc_audio,seedvc_audio_url,seedvc_duration_sec,seedvc_sha256,tvtsyn_reconstruction_audio,tvtsyn_reconstruction_audio_url,tvtsyn_reconstruction_duration_sec,tvtsyn_reconstruction_sha256
ind2ame,Indian to American,indian,american,Q008,INE021,S_020229,00435837_000009.v2.vad,they adopted a more traditional approach to black metal by incorporating raw characteristics.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_020229/wav/00435837_000009.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE021/r6_epoch05/RMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/BDL/S_020229/00435837_000009.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_020229/00435837_000009.v2.vad.wav,ind2ame::INE021::r6_epoch05::RMS,r6_epoch05,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,81.12030625343323,4.348933,seedvc::ind2ame::BDL::00435837_000009.v2.vad,BDL,/data/waris/code/PHONOSv2/evaluation/speakers/ame/BDL.wav,north_american,1,4.9095287,tvtsyn::ind2ame::00435837_000009.v2.vad,south_asian,1,4.70295,ind2ame_S07,S07,audio/ind2ame/S07__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S07__original.wav,5.02,d1b1ec0e9d752cccc7626b923b33be6f5dc5c9ef24b2048e784157ea0786f7d4,audio/ind2ame/S07__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S07__phonos.wav,5.02,3c425af5564aff5d5e2f70cbbd5e33eabd4bb879fb88b65441c12ec80c8eda96,audio/ind2ame/S07__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S07__seedvc.wav,5.085170068027211,bce12147a0414633d9b6d2a914f5d0c2cab3ea513696dbe67d91b61e67452c9f,audio/ind2ame/S07__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S07__tvtsyn_reconstruction.wav,5.02,a3980795116b55f74c58cb8fb3ed6c01b15c70f6deb77f5ccbf6858fdfba50e7
ind2ame,Indian to American,indian,american,Q010,INE023,S_008532,00469932_000036.v2.vad,"his chief characteristics are extreme refinement and charm, poetic sentiment, and beauty of surface.",/data/waris/code/PHONOSv2/evaluation/final/indian/S_008532/wav/00469932_000036.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE023/r6_epoch05/RMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/SLT/S_008532/00469932_000036.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_008532/00469932_000036.v2.vad.wav,ind2ame::INE023::r6_epoch05::RMS,r6_epoch05,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,67.50439405441284,4.454605,seedvc::ind2ame::SLT::00469932_000036.v2.vad,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.863022,tvtsyn::ind2ame::00469932_000036.v2.vad,south_asian,1,4.842827,ind2ame_S08,S08,audio/ind2ame/S08__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S08__original.wav,6.364,d9baa65e01b1d87646de829b552341d704f4365dd681c10ccb49a0af0db08380,audio/ind2ame/S08__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S08__phonos.wav,6.38,0145d3277c1c9526dc83286c0ce7271ea99be5e0a7267b08a45a5bbb51ded702,audio/ind2ame/S08__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S08__seedvc.wav,6.513197278911565,3fd504ca4a2e68f96fbf8c6fa5812f62ee3ad679095f0ce1d365af1482ef273a,audio/ind2ame/S08__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S08__tvtsyn_reconstruction.wav,6.38,2d64db4c2d47d82e922aa9c1e34e6fba65fdebb632bbf900c287cf08a4e48ca9
ind2ame,Indian to American,indian,american,Q015,INE038,S_001955,00452698_000006.v2.vad,he was educated at the university of arizona at tucson on a football scholarship.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_001955/wav/00452698_000006.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE038/r6_epoch05/RMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/RMS/S_001955/00452698_000006.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_001955/00452698_000006.v2.vad.wav,ind2ame::INE038::r6_epoch05::RMS,r6_epoch05,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,australasian,8.98370817303657,4.1251616,seedvc::ind2ame::RMS::00452698_000006.v2.vad,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,1,4.941568,tvtsyn::ind2ame::00452698_000006.v2.vad,australasian,0,3.9040344,ind2ame_S09,S09,audio/ind2ame/S09__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S09__original.wav,5.7880625,359fd55aedbbba84554c267a9c04a3e7cc32965ab1c5a4e0cb5b4c42fa08354f,audio/ind2ame/S09__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S09__phonos.wav,5.8,f63fb19aad3f810e0a0d49cfee28106db23b2b36146ea7769fa905f0d36e03f5,audio/ind2ame/S09__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S09__seedvc.wav,5.932698412698413,ee8f531c69c46d97786112a3f3333b263bd4e473fad309d1a391a337dc757dd6,audio/ind2ame/S09__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S09__tvtsyn_reconstruction.wav,5.8,058bd9896f6e8294865bbf100e8a75bc4627b62a48a7379bc41a410ae7120073
ind2ame,Indian to American,indian,american,Q016,INE010,S_009457,00485948_000074.v2.vad,blandy promptly ordered that all further decontamination work be discontinued.,/data/waris/code/PHONOSv2/evaluation/final/indian/S_009457/wav/00485948_000074.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/ind2ame/INE010/r6_epoch05/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/ind2ame/SLT/S_009457/00485948_000074.v2.vad.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/indian/S_009457/00485948_000074.v2.vad.wav,ind2ame::INE010::r6_epoch05::SLT,r6_epoch05,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,47.21639454364776,4.2691536,seedvc::ind2ame::SLT::00485948_000074.v2.vad,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,5.0002947,tvtsyn::ind2ame::00485948_000074.v2.vad,south_asian,1,4.289604,ind2ame_S10,S10,audio/ind2ame/S10__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S10__original.wav,5.692,d82baf1c48740b507ec726bf7a96df13d6a84179ab60ffe63b257ad3808574a8,audio/ind2ame/S10__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S10__phonos.wav,5.7,f3d7a0f1e60ef92b54cf36a1221376096df41fd0d6ac6c0a5ea30287e0d76ebd,audio/ind2ame/S10__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S10__seedvc.wav,5.6656689342403626,de7d146eb9cdc2781a1fc5d788fc75c9edf90c2a59c21f95b759481f2b4938b9,audio/ind2ame/S10__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/ind2ame/S10__tvtsyn_reconstruction.wav,5.7,4f9b92f4e1cd783bbd02d8432e67a8fcfb9a11aa0507e91fe6c14ee6e1047356
spn2ame,Spanish to American,spanish,american,Q001,SPE002,EN_HfWbNslGHCI_SPEAKER_00,EN_HfWbNslGHCI_W000005,AS YOU CAN SEE SOFIT IS THE CURRENT LAYER BUT IF WE USE A DIMENSION,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_HfWbNslGHCI_SPEAKER_00/wav/EN_HfWbNslGHCI_W000005.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/spn2ame/SPE002/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/BDL/EN_HfWbNslGHCI_SPEAKER_00/EN_HfWbNslGHCI_W000005.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_HfWbNslGHCI_SPEAKER_00/EN_HfWbNslGHCI_W000005.wav,spn2ame::SPE002::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,31.76197111606598,4.7332344,seedvc::spn2ame::BDL::EN_HfWbNslGHCI_W000005,BDL,/data/waris/code/PHONOSv2/evaluation/speakers/ame/BDL.wav,north_american,1,4.744128,tvtsyn::spn2ame::EN_HfWbNslGHCI_W000005,spanish,1,4.3494816,spn2ame_S01,S01,audio/spn2ame/S01__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S01__original.wav,5.535,7a3af39f4ee2b49afc304614df9ea69cc19253ccda16c8d55d9558a55086d02b,audio/spn2ame/S01__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S01__phonos.wav,5.54,870ca5e174e8d235713798e2dc523c3a72481e631d526c4783fe62926a6fe0df,audio/spn2ame/S01__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S01__seedvc.wav,5.979138321995465,9a3fb0c8f95af48ccbde050bcb9e8849219a8b3999192d99ca0bde3c50f83bf2,audio/spn2ame/S01__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S01__tvtsyn_reconstruction.wav,5.54,63ae57ac986e1953a6319b1d01e330f7639b2f813e6a12f79b52dcabbf2d004c
spn2ame,Spanish to American,spanish,american,Q002,SPE005,EN_KettsRGcE68_SPEAKER_00,EN_KettsRGcE68_W000016,ANOTHER NEW ADDED GATE AND AS YOU CAN SEE FROM HERE THE RAILING GATES,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_KettsRGcE68_SPEAKER_00/wav/EN_KettsRGcE68_W000016.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/spn2ame/SPE005/r6_epoch05/RMS.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/SLT/EN_KettsRGcE68_SPEAKER_00/EN_KettsRGcE68_W000016.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_KettsRGcE68_SPEAKER_00/EN_KettsRGcE68_W000016.wav,spn2ame::SPE005::r6_epoch05::RMS,r6_epoch05,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,north_american,67.60895252227783,4.0520415,seedvc::spn2ame::SLT::EN_KettsRGcE68_W000016,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.528443,tvtsyn::spn2ame::EN_KettsRGcE68_W000016,north_american,0,4.2059603,spn2ame_S02,S02,audio/spn2ame/S02__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S02__original.wav,5.789,61cd15ba390ac6338d35c1f358321538bb78371d0363de870f3e3b3f67686cb7,audio/spn2ame/S02__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S02__phonos.wav,5.8,39a0af46acdf0d854639b18a07cab79bfa66de9fe1a07ca7bfc8529cf6d05628,audio/spn2ame/S02__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S02__seedvc.wav,5.758548752834467,9938673383cd19d5730cfe4c32574677299352ceb3b528aae176257059b1c855,audio/spn2ame/S02__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S02__tvtsyn_reconstruction.wav,5.8,aa091fcf1042508537aa976680b122810208164ba8c6b120f024dac948d2a4a8
spn2ame,Spanish to American,spanish,american,Q003,SPE008,EN_pXdtaELXDkg_SPEAKER_17,EN_pXdtaELXDkg_W000092_0001,easier and that there is also ways for tracking the impact that each,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_pXdtaELXDkg_SPEAKER_17/wav/EN_pXdtaELXDkg_W000092_0001.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/spn2ame/SPE008/r6_epoch05/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/SLT/EN_pXdtaELXDkg_SPEAKER_17/EN_pXdtaELXDkg_W000092_0001.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_pXdtaELXDkg_SPEAKER_17/EN_pXdtaELXDkg_W000092_0001.wav,spn2ame::SPE008::r6_epoch05::SLT,r6_epoch05,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,spanish,27.35975682735443,4.2768927,seedvc::spn2ame::SLT::EN_pXdtaELXDkg_W000092_0001,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.660597,tvtsyn::spn2ame::EN_pXdtaELXDkg_W000092_0001,spanish,1,4.352326,spn2ame_S03,S03,audio/spn2ame/S03__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S03__original.wav,5.08,50608c0248f1b5c965cff4cbfc1ab9942ef1861a2792a2776bd1c211c7a16678,audio/spn2ame/S03__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S03__phonos.wav,5.08,b03887209556ee8f8c8f3cd5605a86dda6828a38ed5cbd208074ed37ee934bdb,audio/spn2ame/S03__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S03__seedvc.wav,5.224489795918367,c7436bbc6a192d3c1bfc2fa6b17b827466eee253bf7026b0575496393434b80a,audio/spn2ame/S03__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S03__tvtsyn_reconstruction.wav,5.08,c86667311a17e621237b93c6249d875d3a7bad647005f098b7223fcc0907ee9f
spn2ame,Spanish to American,spanish,american,Q005,SPE011,EN_3pDr2_ksVj0_SPEAKER_01,EN_3pDr2_ksVj0_W000053,THE REQUEST WILL COME TO THE ROUTER RIGHT AND THEN THE ROUTER WILL SAY OH THIS IS A NEW SESSION I NEED TO SEND THIS TO THE QUEUE,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_3pDr2_ksVj0_SPEAKER_01/wav/EN_3pDr2_ksVj0_W000053.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/spn2ame/SPE011/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/SLT/EN_3pDr2_ksVj0_SPEAKER_01/EN_3pDr2_ksVj0_W000053.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_3pDr2_ksVj0_SPEAKER_01/EN_3pDr2_ksVj0_W000053.wav,spn2ame::SPE011::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,62.72910237312317,4.634283,seedvc::spn2ame::SLT::EN_3pDr2_ksVj0_W000053,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,1,4.4523144,tvtsyn::spn2ame::EN_3pDr2_ksVj0_W000053,spanish,1,4.2991905,spn2ame_S04,S04,audio/spn2ame/S04__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S04__original.wav,8.115,26eb5a94047390cf144256f92ec76813cdb9ab0698948c8dea86106a7a40a105,audio/spn2ame/S04__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S04__phonos.wav,8.12,63e4536d17143f437fa0a37c2f414c2ed37123a21328c13e84d981518bc380f9,audio/spn2ame/S04__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S04__seedvc.wav,8.359183673469389,9c342b756d989554a6c6d5ebfb8215f7eefb69604bf71461ede6546ff3b024d4,audio/spn2ame/S04__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S04__tvtsyn_reconstruction.wav,8.12,9d122e8016b9938e77eed1561b3b62845195df42c422cbb4a71d50996373ec30
spn2ame,Spanish to American,spanish,american,Q007,SPE018,EN_-wK9F2th9T0_SPEAKER_03,EN_-wK9F2th9T0_W000069,AND I THOUGHT THIS DETAIL WOULD BE INTERESTING TO SHOW AND I GOT QUITE A LOT OF RESPONSE,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_-wK9F2th9T0_SPEAKER_03/wav/EN_-wK9F2th9T0_W000069.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/spn2ame/SPE018/r1_epoch13/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/RMS/EN_-wK9F2th9T0_SPEAKER_03/EN_-wK9F2th9T0_W000069.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_-wK9F2th9T0_SPEAKER_03/EN_-wK9F2th9T0_W000069.wav,spn2ame::SPE018::r1_epoch13::SLT,r1_epoch13,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,22.120001912117,4.7042713,seedvc::spn2ame::RMS::EN_-wK9F2th9T0_W000069,RMS,/data/waris/code/PHONOSv2/evaluation/speakers/ame/RMS.wav,british_isles,0,4.896794,tvtsyn::spn2ame::EN_-wK9F2th9T0_W000069,spanish,1,3.2975721,spn2ame_S05,S05,audio/spn2ame/S05__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S05__original.wav,6.028,088176adbdb9117adfa4a79550c84422735ad7ad04e6a1910f1cfaaef5ac1e81,audio/spn2ame/S05__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S05__phonos.wav,6.04,510bd972b28766be3d254c34e054ad0e39e5333114fb25e8dca7787b84d8e545,audio/spn2ame/S05__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S05__seedvc.wav,6.315827664399093,242b261cbe9ea955cf3c8c65575b69cdc698c1aa85459986f1bc8c0bf42d484b,audio/spn2ame/S05__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S05__tvtsyn_reconstruction.wav,6.04,43495a025abcf9e7971ca7b6217673f8d149777702531b1b7c26824414d1a6e3
spn2ame,Spanish to American,spanish,american,Q008,SPE017,EN_7vGQLMaLmcQ_SPEAKER_00,EN_7vGQLMaLmcQ_W000001_0001,project is about sustainable food in nursery schools in spain,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_7vGQLMaLmcQ_SPEAKER_00/wav/EN_7vGQLMaLmcQ_W000001_0001.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/spn2ame/SPE017/r3_epoch06/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/BDL/EN_7vGQLMaLmcQ_SPEAKER_00/EN_7vGQLMaLmcQ_W000001_0001.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_7vGQLMaLmcQ_SPEAKER_00/EN_7vGQLMaLmcQ_W000001_0001.wav,spn2ame::SPE017::r3_epoch06::SLT,r3_epoch06,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,72.2236692905426,4.6963177,seedvc::spn2ame::BDL::EN_7vGQLMaLmcQ_W000001_0001,BDL,/data/waris/code/PHONOSv2/evaluation/speakers/ame/BDL.wav,australasian,0,4.583028,tvtsyn::spn2ame::EN_7vGQLMaLmcQ_W000001_0001,spanish,1,3.4195745,spn2ame_S06,S06,audio/spn2ame/S06__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S06__original.wav,5.3,9298164489ef04e6a020ed5877d67c2ffa744d0b4c87867ba60736495a4ecad2,audio/spn2ame/S06__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S06__phonos.wav,5.3,9e60c522be4622bdfc092c9f1540fea74691cee40f1f2e1910ba6cb8290e1fcf,audio/spn2ame/S06__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S06__seedvc.wav,5.630839002267574,14cdef243056ea289820586fcc12f7b1ab67367b46c7981a73892bf7ec3f75d0,audio/spn2ame/S06__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S06__tvtsyn_reconstruction.wav,5.3,4e8c414b4c8b3eb8067161f93fc34a0f104de77c5b496b5c318363d254be0449
spn2ame,Spanish to American,spanish,american,Q011,SPE026,EN_5JMgvROwUW8_SPEAKER_00,EN_5JMgvROwUW8_W000121,BEING WITH US TODAY AND SORRY FOR FORGETTING TO RECORD A LESSON BUT NEVERTHELESS WE STILL HAVE THIS POST INTRODUCTION OF THE WHOLE LESSON,/data/waris/code/PHONOSv2/evaluation/final/spanish/EN_5JMgvROwUW8_SPEAKER_00/wav/EN_5JMgvROwUW8_W000121.wav,/data/waris/code/PHONOSv2/evaluation/matched_subjective/phonos_candidate_review/audio/spn2ame/SPE026/r3_epoch06/SLT.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/seedvc/full/spn2ame/CLB/EN_5JMgvROwUW8_SPEAKER_00/EN_5JMgvROwUW8_W000121.wav,/data/waris/code/PHONOSv2/evaluation/generated_samples/tvtsyn_reconstruction/full/spanish/EN_5JMgvROwUW8_SPEAKER_00/EN_5JMgvROwUW8_W000121.wav,spn2ame::SPE026::r3_epoch06::SLT,r3_epoch06,SLT,/data/waris/code/PHONOSv2/evaluation/speakers/ame/SLT.wav,north_american,48.58405292034149,4.1480846,seedvc::spn2ame::CLB::EN_5JMgvROwUW8_W000121,CLB,/data/waris/code/PHONOSv2/evaluation/speakers/ame/CLB.wav,north_american,1,4.2726545,tvtsyn::spn2ame::EN_5JMgvROwUW8_W000121,spanish,1,4.1836715,spn2ame_S07,S07,audio/spn2ame/S07__original.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S07__original.wav,8.896,0fcae2342a19c2e2e034b0ef5199c2f52dc803512d488da620a0b77da9b9fcce,audio/spn2ame/S07__phonos.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S07__phonos.wav,8.9,1d768bb5d8b6217e868c8de1e8adbba772de81f04a457d77fdfa0580e9b427f9,audio/spn2ame/S07__seedvc.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S07__seedvc.wav,9.729160997732427,750ab12fe0ce8678349757059fb6a568a0705554114fa64fc273c871eb269802,audio/spn2ame/S07__tvtsyn_reconstruction.wav,https://anonymousis23.github.io/UserStudy/PHONOS-TASLP26/accent_new/audio/spn2ame/S07__tvtsyn_reconstruction.wav,8.9,b8ae4fe859d7d2c97a057f4300bb7aedae154484c5314c4dccbea04282483395
